Article_Url,Truth_Rating
https://www.palmerreport.com/analysis/donald-trumps-allies-give-away-that-they-know-hes-toast/42699/,mostly false
https://www.palmerreport.com/analysis/this-is-going-to-get-ugly-for-donald-trump-and-rnc-chair-ronna-mcdaniel/42695/,mostly false
https://www.palmerreport.com/analysis/how-joe-biden-finally-got-the-upper-hand-on-louis-dejoy/42700/,mostly false
https://www.palmerreport.com/analysis/republican-governors-up-for-reelection-in-2022-hit-the-panic-button-over-donald-trump-debacle/42691/,mostly false
https://www.palmerreport.com/analysis/donald-trump-is-surprising-no-one-with-this-one/42698/,mostly false
https://www.palmerreport.com/analysis/president-biden-just-fixed-one-of-donald-trumps-ugliest-wrongs/42697/,mostly false
https://www.palmerreport.com/analysis/the-real-reason-the-media-keeps-pretending-trump-will-run-in-2024-and-keeps-pretending-biden-wont-run-in-2024/42696/,mostly false
https://www.palmerreport.com/analysis/donald-trump-jr-posts-completely-deranged-tweet-deletes-it/42693/,mostly false
https://www.palmerreport.com/analysis/ted-cruz-just-got-spanked-by-liz-cheney/42680/,mostly false
https://www.palmerreport.com/analysis/were-going-to-get-this-done/42688/,mostly false
https://www.palmerreport.com/analysis/on-the-85-minutes-of-kamala-harris/42686/,mostly false
https://www.palmerreport.com/analysis/beto-orourke-is-off-to-a-strong-start-in-texas/42678/,mostly false
https://www.palmerreport.com/analysis/this-is-what-winning-looks-like-heres-what-were-going-to-win-next/42682/,mostly false
https://www.palmerreport.com/analysis/president-biden-truly-has-nailed-it/42671/,mostly false
https://www.palmerreport.com/analysis/donald-trump-jr-just-got-himself-roped-into-the-january-6th-probe/42669/,mostly false
https://www.palmerreport.com/analysis/key-economic-expert-changes-sides-comes-out-in-support-of-president-bidens-build-back-better/42670/,mostly false
https://www.palmerreport.com/analysis/this-is-turning-into-donald-trump-jr-s-worst-nightmare/42673/,mostly false
https://www.palmerreport.com/analysis/kevin-mccarthy-flames-out-in-spectacularly-humiliating-fashion/42668/,mostly false
https://www.palmerreport.com/analysis/house-republican-andy-biggs-should-be-censored-too/42667/,mostly false
https://www.palmerreport.com/analysis/the-big-stuff-is-coming-and-steve-bannon-knows-it/42656/,mostly false
https://www.palmerreport.com/analysis/paul-gosar-just-unwittingly-handed-us-a-huge-gift/42660/,mostly false
https://www.palmerreport.com/analysis/this-is-just-despicable/42655/,mostly false
https://www.palmerreport.com/analysis/so-this-was-a-win-for-the-joe-biden-administration-after-all/42649/,mostly false
https://www.palmerreport.com/analysis/fbi-reportedly-raids-home-of-lauren-boeberts-former-campaign-manager/42651/,mostly false
https://www.palmerreport.com/analysis/chuck-todd-bottoms-out-in-stupendously-idiotic-fashion/42637/,mostly false
https://www.palmerreport.com/analysis/donald-trump-jr-event-canceled-due-to-his-connection-to-violence-and-terrorism/42639/,mostly false
https://www.palmerreport.com/analysis/this-is-just-embarrassing-for-cnn/42606/,mostly false
https://www.palmerreport.com/analysis/the-party-of-evil/42590/,mostly false
https://www.palmerreport.com/analysis/how-steve-bannon-could-quickly-end-up-indicted-on-additional-felony-counts/42589/,mostly false
https://www.palmerreport.com/analysis/kevin-mccarthys-world-is-imploding/42587/,mostly false
https://www.palmerreport.com/analysis/this-florida-republican-legislator-just-went-completely-bonkers-off-the-rails/42565/,mostly false
https://www.palmerreport.com/analysis/all-of-these-trump-people-will-either-cooperate-or-be-arrested-by-the-end-of-the-year/42570/,mostly false
https://www.palmerreport.com/analysis/the-dam-is-about-to-break-wide-open/42557/,mostly false
https://www.palmerreport.com/analysis/heres-when-donald-trump-will-end-up-indicted-for-contempt-of-congress/42571/,mostly false
https://www.palmerreport.com/analysis/so-when-will-the-next-january-6th-committee-criminal-indictment-happen/42555/,mostly false
https://www.palmerreport.com/analysis/donald-trumps-executive-privilege-black-hole/42536/,mostly false
https://www.palmerreport.com/analysis/this-is-just-pathetic-5/42532/,mostly false
https://www.palmerreport.com/analysis/house-democrat-tim-ryan-comes-out-swinging/42525/,mostly false
https://www.palmerreport.com/analysis/so-much-for-the-republican-strategy/42523/,mostly false
https://www.palmerreport.com/analysis/the-real-reason-mark-meadows-is-so-afraid-of-the-january-6th-committee/42530/,mostly false
https://www.palmerreport.com/analysis/what-this-appeals-court-ruling-means-for-donald-trump-and-the-january-6th-committee/42529/,mostly false
https://www.palmerreport.com/analysis/nancy-pelosi-just-nailed-it-2/42521/,mostly false
https://www.palmerreport.com/analysis/this-judge-is-not-messing-around-when-it-comes-to-donald-trump/42519/,mostly false
https://www.palmerreport.com/analysis/january-6th-prison-sentences-were-always-heading-in-this-direction/42506/,mostly false
https://www.palmerreport.com/analysis/whos-going-to-replace-brian-williams/42511/,mostly false
https://www.palmerreport.com/analysis/enough-with-the-fictional-portrayals-of-what-merrick-garland-is-really-doing/42501/,mostly false
https://www.palmerreport.com/analysis/cnns-wolf-blitzer-busted-for-pushing-misleading-narrative-about-gas-prices/42503/,mostly false
https://www.palmerreport.com/analysis/looks-like-mike-pences-inner-circle-is-selling-donald-trump-out-to-the-january-6th-committee/42514/,mostly false
https://www.palmerreport.com/analysis/this-latest-attack-on-aoc/42500/,mostly false
https://www.palmerreport.com/analysis/how-this-really-plays-out-for-joe-biden-and-donald-trump/42485/,mostly false
https://www.palmerreport.com/analysis/trouble-for-republican-jd-vance-in-ohio-senate-race/42496/,mostly false
https://www.palmerreport.com/analysis/donald-trump-strikes-out-2/42499/,mostly false
https://www.palmerreport.com/analysis/this-is-a-bigger-win-for-joe-biden-than-you-think/42472/,mostly false
https://www.palmerreport.com/analysis/mark-meadows-is-only-running-his-mouth-today-because-he-knows-how-screwed-he-is/42487/,mostly false
https://www.palmerreport.com/analysis/donald-trump-is-toast-heres-the-real-threat-we-face-going-forward/42459/,mostly false
